trial_id,timestamp,robot_x,robot_y,robot_theta,robot_v,robot_omega,energy_cumulative,clearance,obstacle_density,method,environment
sim_PIEC_001,7.379,0.9717764419113735,-0.32063611666314495,-0.7084612931780839,0.2537412724682613,-0.12366044631142062,0.3282105684942773,3.2584729194641113,0.0,PIEC,corridor
sim_PIEC_001,7.429,0.9837926631401093,-0.33092377155595976,-0.7154658293714076,0.26910878205165406,-0.11753158950430587,0.3340879188538417,3.2844598293304443,0.0,PIEC,corridor
sim_PIEC_001,7.479,0.9918971150210967,-0.33800006759237766,-0.7200875779912871,0.26951257190101624,-0.11605619997246672,0.33809816308676066,3.2844598293304443,0.0,PIEC,corridor
sim_PIEC_001,7.529,1.0038917743018596,-0.3485436969699894,-0.726980782751863,0.2624337330991894,-0.12274927076107267,0.34398599997942386,3.3024775981903076,0.0,PIEC,corridor
sim_PIEC_001,7.579,1.0117983371290413,-0.35557178594970296,-0.7315090347370852,0.2627004613437046,-0.11093793664939196,0.34785447771570044,3.3024775981903076,0.0,PIEC,corridor
sim_PIEC_001,7.629,1.0237784333177795,-0.3664036350013513,-0.7383855847800062,0.2760257826703728,-0.11312081547463654,0.35391928815759555,3.3267219066619873,0.0,PIEC,corridor
sim_PIEC_001,7.679,1.0318488425742134,-0.3737523024363612,-0.7429523624578241,0.27245068642858583,-0.11250426745924892,0.35804274834197475,3.3267219066619873,0.0,PIEC,corridor
sim_PIEC_001,7.729,1.0438474267076894,-0.3849111091868534,-0.7497052365748831,0.27268351810681996,-0.11477199628572235,0.36419969388195367,3.350200891494751,0.0,PIEC,corridor
sim_PIEC_001,7.779,1.0517691360942727,-0.3923005866332238,-0.7541260424864563,0.26963625604838765,-0.10957281066010031,0.3682130467767466,3.350200891494751,0.0,PIEC,corridor
sim_PIEC_001,7.829,1.0637549603660705,-0.4035229265020676,-0.7606605700845828,0.27236637477471093,-0.11245748703555628,0.3743607730626823,3.386990785598755,0.0,PIEC,corridor
sim_PIEC_001,7.879,1.0716613523983134,-0.41105901684243706,-0.7650200593007698,0.27192861271591506,-0.11047078027386165,0.3784580103086419,3.386990785598755,0.0,PIEC,corridor
sim_PIEC_001,7.929,1.0835987164821221,-0.4225189237687526,-0.7715661591770469,0.27874506723166487,-0.11038656594115971,0.38472569522019806,3.413701295852661,0.0,PIEC,corridor
sim_PIEC_001,7.979,1.0915658759135523,-0.4303000072438038,-0.7759167473972437,0.279889745120642,-0.10930510856556552,0.38901712005436273,3.413701295852661,0.0,PIEC,corridor
sim_PIEC_001,8.029,1.1034679596878074,-0.44202899653512423,-0.7824306219549402,0.2760739571544216,-0.10831500905224664,0.39530991798729764,3.4334828853607178,0.0,PIEC,corridor
sim_PIEC_001,8.079,1.1110156412135594,-0.4495337842789046,-0.7868018179180913,0.2580745718966005,-0.10815903922889923,0.39916846098856207,3.4334828853607178,0.0,PIEC,corridor
sim_PIEC_001,8.129,1.121982269959308,-0.46053790588437,-0.7933577362945403,0.2570226821428508,-0.11005680745851765,0.4047361997124138,3.4572417736053467,0.0,PIEC,corridor
sim_PIEC_001,8.179,1.1289582760419872,-0.4674924030166299,-0.7977982163679861,0.24171440135945996,-0.11023126332767208,0.4080610792231395,3.4572417736053467,0.0,PIEC,corridor
sim_PIEC_001,8.229,1.1389986092526507,-0.47780229303266264,-0.8044723136233954,0.23726225199491333,-0.11104230803466912,0.41291825640178903,3.4731523990631104,0.0,PIEC,corridor
sim_PIEC_001,8.279,1.1454358438384764,-0.4844719397582087,-0.80895803119529,0.23063344510542474,-0.11425510257592059,0.4159795113416298,3.4731523990631104,0.0,PIEC,corridor
sim_PIEC_001,8.329,1.1550593131326548,-0.49451671377599205,-0.8157687173246677,0.23131467713377837,-0.11551843077541112,0.4205980851338805,3.4556455612182617,0.0,PIEC,corridor
sim_PIEC_001,8.379,1.161441271346628,-0.501341349240844,-0.8203022382804092,0.23822794426448052,-0.11311917237678062,0.42372360796151043,3.4556455612182617,0.0,PIEC,corridor
sim_PIEC_001,8.429,1.1715128758683866,-0.5121109180305201,-0.8271583762579817,0.24344898701685436,-0.11147209704298067,0.42886151434185593,3.431442975997925,0.0,PIEC,corridor
sim_PIEC_001,8.479,1.178280572848466,-0.5194062465457215,-0.831717816112749,0.2515157579257049,-0.1158468559176838,0.4323676800219386,3.431442975997925,0.0,PIEC,corridor
sim_PIEC_001,8.529,1.1888638147462292,-0.5309147400543692,-0.8386844113406958,0.2595405869747488,-0.1107019096375063,0.4380684514763817,3.41090726852417,0.0,PIEC,corridor
sim_PIEC_001,8.579,1.1958789771866492,-0.5386831267780097,-0.8433087387379197,0.26370240789948135,-0.11492482217308309,0.4419266182685113,3.41090726852417,0.0,PIEC,corridor
sim_PIEC_001,8.629,1.206694603548606,-0.5510133153517807,-0.8502156968700719,0.27761506247881773,-0.11511881167463306,0.4482072075334539,3.388824224472046,0.0,PIEC,corridor
sim_PIEC_001,8.679,1.2138970140894476,-0.5592671735358633,-0.8548525111052186,0.2717098914057996,-0.11557808745747536,0.4523502484794087,3.388824224472046,0.0,PIEC,corridor
sim_PIEC_001,8.729,1.224838624470541,-0.5720473986477674,-0.8618644568749774,0.2903088816510001,-0.11158584284037093,0.4589428227098811,3.367447853088379,0.0,PIEC,corridor
sim_PIEC_001,8.779,1.232391270362335,-0.5807800227345836,-0.8667077375249842,0.2912489481919623,-0.11866497020775651,0.4636403267374941,3.367447853088379,0.0,PIEC,corridor
